# Residuals   
# Time        	Ux            	Uy            	p             
0             	N/A	N/A
0.453182      	6.218597e-04	3.356674e-04	7.341143e-03
0.453636      	6.206776e-04	3.353229e-04	7.321525e-03
0.454091      	6.193678e-04	3.349730e-04	7.268689e-03
0.454545      	6.182138e-04	3.346504e-04	7.243087e-03
0.455         	6.172966e-04	3.343257e-04	7.206518e-03
0.455455      	6.165183e-04	3.339757e-04	7.156533e-03
0.455909      	6.157025e-04	3.335821e-04	7.116861e-03
0.456364      	6.146889e-04	3.331778e-04	7.051935e-03
0.456818      	6.136501e-04	3.327896e-04	7.037522e-03
0.457273      	6.127054e-04	3.323980e-04	7.013457e-03
0.457727      	6.119057e-04	3.320242e-04	7.016014e-03
0.458182      	6.110161e-04	3.316625e-04	7.050588e-03
0.458636      	6.102623e-04	3.312976e-04	7.046106e-03
0.459091      	6.095254e-04	3.309193e-04	6.983509e-03
0.459545      	6.088646e-04	3.305362e-04	6.971383e-03
0.46          	6.083701e-04	3.301445e-04	6.947976e-03
0.460455      	6.077199e-04	3.297139e-04	6.932953e-03
0.460909      	6.070332e-04	3.292765e-04	6.904521e-03
0.461364      	6.063103e-04	3.288473e-04	6.921550e-03
0.461818      	6.057779e-04	3.284277e-04	6.929716e-03
0.462273      	6.051733e-04	3.280518e-04	6.966268e-03
0.462727      	6.044846e-04	3.276753e-04	7.013999e-03
0.463182      	6.037672e-04	3.273199e-04	7.038493e-03
0.463636      	6.030780e-04	3.270008e-04	7.062431e-03
0.464091      	6.022884e-04	3.266959e-04	7.101883e-03
0.464545      	6.015610e-04	3.264427e-04	7.160446e-03
0.465         	6.008099e-04	3.262126e-04	7.167800e-03
0.465455      	6.001949e-04	3.260096e-04	7.104857e-03
0.465909      	5.996578e-04	3.258417e-04	7.085706e-03
0.466364      	5.991455e-04	3.256726e-04	7.056438e-03
0.466818      	5.985158e-04	3.255260e-04	7.055244e-03
0.467273      	5.978193e-04	3.254047e-04	7.070610e-03
0.467727      	5.972110e-04	3.252973e-04	7.085113e-03
0.468182      	5.967360e-04	3.251473e-04	7.066743e-03
0.468636      	5.962262e-04	3.249756e-04	7.075313e-03
0.469091      	5.958154e-04	3.247997e-04	7.119524e-03
0.469545      	5.953982e-04	3.246302e-04	7.196590e-03
0.47          	5.949495e-04	3.244433e-04	7.215767e-03
0.470455      	5.945132e-04	3.242880e-04	7.309742e-03
0.470909      	5.940723e-04	3.241888e-04	7.340010e-03
0.471364      	5.936725e-04	3.240904e-04	7.337553e-03
0.471818      	5.933275e-04	3.239713e-04	7.353984e-03
0.472273      	5.930279e-04	3.238370e-04	7.361399e-03
0.472727      	5.928368e-04	3.237063e-04	7.330750e-03
0.473182      	5.925077e-04	3.235471e-04	7.298187e-03
0.473608      	5.553154e-04	3.032946e-04	2.546024e-02
0.474034      	5.554742e-04	3.032752e-04	1.846240e-02
0.47446       	5.554224e-04	3.031927e-04	1.379527e-02
0.474886      	5.552690e-04	3.030455e-04	1.073611e-02
0.475312      	5.549190e-04	3.028523e-04	8.789790e-03
0.475739      	5.545196e-04	3.026310e-04	7.642850e-03
0.476165      	5.540893e-04	3.023806e-04	7.060894e-03
0.476591      	5.535657e-04	3.021385e-04	6.780957e-03
0.477017      	5.530145e-04	3.018781e-04	6.728700e-03
0.477443      	5.525031e-04	3.016778e-04	6.755248e-03
0.477869      	5.519282e-04	3.014484e-04	6.778227e-03
0.478295      	5.512218e-04	3.012074e-04	6.902307e-03
0.478722      	5.504505e-04	3.009398e-04	6.939885e-03
0.479148      	5.496622e-04	3.006441e-04	6.957537e-03
0.479574      	5.489322e-04	3.003531e-04	6.977357e-03
0.48          	5.481890e-04	3.000433e-04	6.950759e-03
0.480435      	5.583954e-04	3.057357e-04	1.215540e-02
0.48087       	5.574150e-04	3.053808e-04	1.046485e-02
0.481304      	5.564254e-04	3.050641e-04	9.359477e-03
0.481739      	5.556511e-04	3.047811e-04	8.581426e-03
0.482174      	5.547429e-04	3.044833e-04	8.034463e-03
0.482609      	5.537423e-04	3.041660e-04	7.650808e-03
0.483043      	5.527779e-04	3.038305e-04	7.429980e-03
0.483478      	5.517314e-04	3.035014e-04	7.307365e-03
0.483913      	5.507519e-04	3.031667e-04	7.269782e-03
0.484348      	5.498161e-04	3.027971e-04	7.243908e-03
0.484783      	5.488478e-04	3.024162e-04	7.227923e-03
0.485217      	5.478075e-04	3.019873e-04	7.216183e-03
0.485652      	5.468396e-04	3.016371e-04	7.243891e-03
0.486087      	5.458763e-04	3.013352e-04	7.314961e-03
0.486522      	5.449700e-04	3.009943e-04	7.392245e-03
0.486957      	5.442014e-04	3.007036e-04	7.458606e-03
0.487391      	5.434355e-04	3.003744e-04	7.530535e-03
0.487826      	5.426132e-04	3.000642e-04	7.595926e-03
0.488261      	5.416600e-04	2.997843e-04	7.679051e-03
0.488696      	5.406518e-04	2.994877e-04	7.729500e-03
0.48913       	5.396958e-04	2.992145e-04	7.746598e-03
0.489565      	5.388366e-04	2.989201e-04	7.750918e-03
0.49          	5.381041e-04	2.986233e-04	7.732063e-03
0.490435      	5.375213e-04	2.983511e-04	7.708033e-03
0.49087       	5.370626e-04	2.980778e-04	7.638880e-03
0.491304      	5.364254e-04	2.978198e-04	7.637656e-03
0.491739      	5.358812e-04	2.975379e-04	7.629252e-03
0.492174      	5.352928e-04	2.972390e-04	7.640575e-03
0.492609      	5.346373e-04	2.968987e-04	7.646099e-03
0.493043      	5.339767e-04	2.965539e-04	7.663032e-03
0.493478      	5.334352e-04	2.961866e-04	7.678171e-03
0.493913      	5.329295e-04	2.957807e-04	7.673321e-03
0.494348      	5.324569e-04	2.953872e-04	7.716482e-03
0.494783      	5.319596e-04	2.950386e-04	7.756086e-03
0.495217      	5.314392e-04	2.947090e-04	7.782073e-03
0.495652      	5.307875e-04	2.943824e-04	7.811955e-03
0.496087      	5.300456e-04	2.940640e-04	7.864893e-03
0.496522      	5.293558e-04	2.937710e-04	7.872241e-03
0.496957      	5.287588e-04	2.934763e-04	7.900107e-03
0.497391      	5.282539e-04	2.932077e-04	7.808918e-03
0.497826      	5.278843e-04	2.929542e-04	7.763114e-03
0.498261      	5.275959e-04	2.927315e-04	7.718937e-03
0.498696      	5.274201e-04	2.925411e-04	7.710360e-03
0.49913       	5.272151e-04	2.923595e-04	7.705285e-03
0.499565      	5.269971e-04	2.921824e-04	7.730451e-03
0.5           	5.267874e-04	2.919907e-04	7.772733e-03
0.500435      	5.265481e-04	2.918053e-04	7.769300e-03
0.50087       	5.263589e-04	2.916169e-04	7.760903e-03
0.501304      	5.261075e-04	2.914072e-04	7.735160e-03
0.501739      	5.258239e-04	2.912126e-04	7.735226e-03
0.502174      	5.253862e-04	2.909983e-04	7.804920e-03
0.502609      	5.249148e-04	2.908203e-04	7.799030e-03
0.503043      	5.244166e-04	2.906728e-04	7.803148e-03
0.503478      	5.237690e-04	2.905261e-04	7.783658e-03
0.503913      	5.231518e-04	2.904055e-04	7.826066e-03
0.504348      	5.225388e-04	2.902949e-04	7.871703e-03
0.504783      	5.219279e-04	2.901541e-04	7.881925e-03
0.505217      	5.213347e-04	2.899919e-04	7.911172e-03
0.505652      	5.207311e-04	2.898177e-04	7.930649e-03
0.506087      	5.201906e-04	2.896157e-04	7.975657e-03
0.506522      	5.196722e-04	2.893852e-04	8.020053e-03
0.506957      	5.190423e-04	2.891184e-04	8.072636e-03
0.507391      	5.183470e-04	2.888466e-04	8.136237e-03
0.507826      	5.175686e-04	2.885608e-04	8.205825e-03
0.508261      	5.167289e-04	2.882706e-04	8.301882e-03
0.508696      	5.158185e-04	2.879900e-04	8.391991e-03
0.50913       	5.149954e-04	2.877306e-04	8.456000e-03
0.509565      	5.141166e-04	2.874611e-04	8.465039e-03
0.51          	5.132488e-04	2.872262e-04	8.526349e-03
0.510435      	5.122330e-04	2.870993e-04	8.722293e-03
0.51087       	5.112885e-04	2.870145e-04	8.827016e-03
0.511304      	5.104941e-04	2.868898e-04	8.870906e-03
0.511739      	5.098369e-04	2.867591e-04	8.880702e-03
0.512174      	5.090874e-04	2.865662e-04	8.877427e-03
0.512609      	5.083998e-04	2.864195e-04	8.741851e-03
0.513043      	5.076072e-04	2.862154e-04	8.628836e-03
0.513478      	5.067164e-04	2.858388e-04	8.623764e-03
0.513913      	5.057712e-04	2.853396e-04	8.622604e-03
0.514348      	5.049245e-04	2.849032e-04	8.592359e-03
0.514783      	5.041768e-04	2.845770e-04	8.613930e-03
0.515217      	5.033194e-04	2.842774e-04	8.592215e-03
0.515652      	5.024052e-04	2.840089e-04	8.281770e-03
0.516087      	5.014107e-04	2.837714e-04	8.132513e-03
0.516522      	5.003581e-04	2.835242e-04	8.037398e-03
0.516957      	4.992780e-04	2.833272e-04	7.995768e-03
0.517391      	4.982783e-04	2.831319e-04	7.926240e-03
0.517826      	4.973623e-04	2.829417e-04	7.853335e-03
0.518261      	4.966600e-04	2.827516e-04	7.792539e-03
0.518696      	4.959825e-04	2.826011e-04	7.769645e-03
0.51913       	4.952216e-04	2.824260e-04	7.769777e-03
0.519565      	4.944608e-04	2.822555e-04	7.730642e-03
0.52          	4.936948e-04	2.820286e-04	7.701225e-03
0.520435      	4.930946e-04	2.817996e-04	7.697087e-03
0.52087       	4.924293e-04	2.815538e-04	7.653329e-03
0.521304      	4.918947e-04	2.813146e-04	7.635621e-03
0.521739      	4.914159e-04	2.810471e-04	7.684337e-03
0.522174      	4.909799e-04	2.808328e-04	7.687885e-03
0.522609      	4.905591e-04	2.806395e-04	7.741656e-03
0.523043      	4.901114e-04	2.804316e-04	7.713160e-03
0.523478      	4.896317e-04	2.802445e-04	7.661947e-03
0.523913      	4.891055e-04	2.800832e-04	7.680484e-03
0.524348      	4.884569e-04	2.799435e-04	7.684979e-03
0.524783      	4.878434e-04	2.798064e-04	7.640287e-03
0.525217      	4.872494e-04	2.796683e-04	7.616910e-03
0.525652      	4.866570e-04	2.795064e-04	7.605012e-03
0.526087      	4.861085e-04	2.793030e-04	7.606217e-03
0.526522      	4.857150e-04	2.790803e-04	7.585430e-03
0.526957      	4.854942e-04	2.788438e-04	7.586829e-03
0.527391      	4.853161e-04	2.785803e-04	7.636594e-03
0.527826      	4.852174e-04	2.782391e-04	7.675119e-03
0.528261      	4.850822e-04	2.779548e-04	7.648524e-03
0.528696      	4.849597e-04	2.778439e-04	7.734100e-03
0.52913       	4.847795e-04	2.777311e-04	7.822881e-03
0.529565      	4.845808e-04	2.775863e-04	7.961037e-03
0.53          	4.843298e-04	2.774348e-04	8.025907e-03
0.530435      	4.840876e-04	2.773319e-04	8.066966e-03
0.53087       	4.837641e-04	2.771791e-04	8.087960e-03
0.531304      	4.834472e-04	2.770876e-04	8.061236e-03
0.531739      	4.830743e-04	2.770119e-04	8.052283e-03
0.532174      	4.826809e-04	2.769552e-04	7.967811e-03
0.532609      	4.822018e-04	2.768844e-04	7.884484e-03
0.533043      	4.816351e-04	2.767971e-04	7.852756e-03
0.533478      	4.809518e-04	2.766774e-04	7.841694e-03
0.533913      	4.802524e-04	2.765319e-04	7.877500e-03
0.534348      	4.795535e-04	2.763582e-04	7.937244e-03
0.534783      	4.788531e-04	2.761543e-04	7.909607e-03
0.535217      	4.782120e-04	2.758902e-04	7.858041e-03
0.535652      	4.775947e-04	2.756052e-04	8.002988e-03
0.536087      	4.768893e-04	2.752429e-04	8.097785e-03
0.536522      	4.762342e-04	2.748045e-04	7.931186e-03
0.536957      	4.756826e-04	2.743778e-04	7.786610e-03
0.537391      	4.751258e-04	2.739545e-04	7.753002e-03
0.537826      	4.745871e-04	2.735163e-04	7.690858e-03
0.538261      	4.740813e-04	2.730860e-04	7.678566e-03
0.538696      	4.735719e-04	2.727161e-04	7.684843e-03
0.53913       	4.730268e-04	2.724062e-04	7.739202e-03
0.539565      	4.726420e-04	2.721350e-04	7.641661e-03
0.54          	4.723150e-04	2.719142e-04	7.712464e-03
0.540435      	4.718857e-04	2.717293e-04	7.618332e-03
0.54087       	4.714423e-04	2.715722e-04	7.594340e-03
0.541304      	4.710813e-04	2.714412e-04	7.617859e-03
0.541739      	4.707630e-04	2.713038e-04	7.675419e-03
0.542174      	4.704867e-04	2.711707e-04	7.687412e-03
0.542609      	4.703450e-04	2.710316e-04	7.772424e-03
0.543043      	4.702324e-04	2.708649e-04	7.788918e-03
0.543478      	4.701674e-04	2.707169e-04	7.677433e-03
0.543913      	4.700210e-04	2.705726e-04	7.646765e-03
0.544348      	4.698554e-04	2.704322e-04	7.655759e-03
0.544783      	4.696719e-04	2.702544e-04	7.593012e-03
0.545217      	4.694722e-04	2.700593e-04	7.551845e-03
0.545652      	4.692450e-04	2.698462e-04	7.539962e-03
0.546087      	4.690060e-04	2.696107e-04	7.534718e-03
0.546522      	4.687860e-04	2.693810e-04	7.539670e-03
0.546957      	4.685053e-04	2.691420e-04	7.544119e-03
0.547391      	4.682006e-04	2.689092e-04	7.543980e-03
0.547826      	4.678775e-04	2.686844e-04	7.526172e-03
0.548261      	4.675655e-04	2.684853e-04	7.481788e-03
0.548696      	4.673456e-04	2.683030e-04	7.447409e-03
0.54913       	4.672304e-04	2.681179e-04	7.458513e-03
0.549565      	4.671852e-04	2.678854e-04	7.443224e-03
0.55          	4.672339e-04	2.676682e-04	7.412028e-03
0.550435      	4.673246e-04	2.674159e-04	7.377344e-03
0.55087       	4.674222e-04	2.671649e-04	7.370419e-03
0.551304      	4.675433e-04	2.669079e-04	7.397022e-03
0.551739      	4.676917e-04	2.666807e-04	7.425258e-03
0.552174      	4.677977e-04	2.664554e-04	7.469941e-03
0.552609      	4.679484e-04	2.662640e-04	7.480205e-03
0.553043      	4.680812e-04	2.660862e-04	7.456879e-03
0.553478      	4.681744e-04	2.659195e-04	7.400032e-03
0.553913      	4.682459e-04	2.658123e-04	7.361110e-03
0.554348      	4.682186e-04	2.656915e-04	7.323466e-03
0.554783      	4.681440e-04	2.655742e-04	7.295347e-03
0.555217      	4.680866e-04	2.654749e-04	7.306605e-03
0.555652      	4.680691e-04	2.653469e-04	7.309845e-03
0.556087      	4.680273e-04	2.652063e-04	7.320648e-03
0.556522      	4.680124e-04	2.650586e-04	7.325065e-03
0.556957      	4.679966e-04	2.649027e-04	7.327893e-03
0.557391      	4.680387e-04	2.647396e-04	7.317672e-03
0.557826      	4.681441e-04	2.645829e-04	7.262040e-03
0.558261      	4.681974e-04	2.644103e-04	7.212046e-03
0.558696      	4.681884e-04	2.642383e-04	7.181677e-03
0.55913       	4.680710e-04	2.640716e-04	7.208632e-03
0.559565      	4.678158e-04	2.639159e-04	7.250557e-03
0.56          	4.674173e-04	2.637772e-04	7.280512e-03
0.560455      	4.880762e-04	2.755096e-04	2.031034e-02
0.560909      	4.874472e-04	2.753211e-04	1.604276e-02
0.561364      	4.869493e-04	2.751324e-04	1.314803e-02
0.561818      	4.864554e-04	2.749464e-04	1.125690e-02
0.562273      	4.861129e-04	2.747764e-04	1.004075e-02
0.562727      	4.858665e-04	2.746086e-04	9.263985e-03
0.563182      	4.857203e-04	2.744573e-04	8.758508e-03
0.563636      	4.855963e-04	2.742944e-04	8.376847e-03
0.564091      	4.855460e-04	2.741027e-04	8.096039e-03
0.564545      	4.855606e-04	2.739095e-04	7.912273e-03
0.565         	4.855290e-04	2.737195e-04	7.794897e-03
0.565455      	4.854536e-04	2.735499e-04	7.782317e-03
0.565909      	4.853024e-04	2.734025e-04	7.716257e-03
0.566364      	4.852123e-04	2.732540e-04	7.661472e-03
0.566818      	4.852045e-04	2.730900e-04	7.722974e-03
0.567273      	4.852104e-04	2.729193e-04	7.683502e-03
0.567727      	4.851789e-04	2.727516e-04	7.685262e-03
0.568182      	4.851424e-04	2.725910e-04	7.671772e-03
0.568636      	4.851500e-04	2.724379e-04	7.700004e-03
0.569091      	4.851397e-04	2.722799e-04	7.742671e-03
0.569545      	4.850610e-04	2.721399e-04	7.743398e-03
0.57          	4.849478e-04	2.720042e-04	7.715300e-03
0.570455      	4.847936e-04	2.718744e-04	7.735233e-03
0.570909      	4.847078e-04	2.717311e-04	7.760329e-03
0.571364      	4.847291e-04	2.715696e-04	7.776005e-03
0.571818      	4.847762e-04	2.713851e-04	7.765892e-03
0.572273      	4.847517e-04	2.711827e-04	7.778892e-03
0.572727      	4.847197e-04	2.709700e-04	7.727467e-03
0.573182      	4.846911e-04	2.707696e-04	7.724476e-03
0.573636      	4.846675e-04	2.705758e-04	7.709835e-03
0.574091      	4.846505e-04	2.703784e-04	7.679224e-03
0.574545      	4.845550e-04	2.701821e-04	7.674173e-03
0.575         	4.843789e-04	2.699911e-04	7.744899e-03
0.575455      	4.842699e-04	2.697909e-04	7.765029e-03
0.575909      	4.842184e-04	2.695946e-04	7.746171e-03
0.576364      	4.842373e-04	2.694005e-04	7.713610e-03
0.576818      	4.843429e-04	2.692312e-04	7.686925e-03
0.577273      	4.844860e-04	2.690834e-04	7.655599e-03
0.577727      	4.846637e-04	2.689281e-04	7.612456e-03
0.578182      	4.848377e-04	2.687676e-04	7.619635e-03
0.578636      	4.849775e-04	2.686080e-04	7.600809e-03
0.579091      	4.851017e-04	2.684457e-04	7.561539e-03
0.579545      	4.851438e-04	2.682884e-04	7.530170e-03
0.58          	4.851757e-04	2.681244e-04	7.542921e-03
0.580455      	4.851209e-04	2.679304e-04	7.557889e-03
0.580909      	4.850234e-04	2.677391e-04	7.555415e-03
0.581364      	4.848468e-04	2.675515e-04	7.541322e-03
0.581818      	4.846263e-04	2.673612e-04	7.530543e-03
0.582273      	4.843564e-04	2.671529e-04	7.522704e-03
0.582727      	4.840567e-04	2.669501e-04	7.497243e-03
0.583182      	4.837636e-04	2.667337e-04	7.474739e-03
0.583636      	4.835508e-04	2.665078e-04	7.472659e-03
0.584091      	4.834612e-04	2.662975e-04	7.465001e-03
0.584545      	4.833654e-04	2.660903e-04	7.446308e-03
0.585         	4.832980e-04	2.658824e-04	7.420942e-03
0.585455      	4.831741e-04	2.657080e-04	7.404542e-03
0.585909      	4.829895e-04	2.655264e-04	7.410909e-03
0.586364      	4.827824e-04	2.653398e-04	7.419043e-03
0.586818      	4.825508e-04	2.651480e-04	7.455492e-03
0.587273      	4.822239e-04	2.649717e-04	7.458623e-03
0.587727      	4.818568e-04	2.648112e-04	7.501165e-03
0.588182      	4.814765e-04	2.646411e-04	7.515244e-03
0.588636      	4.811085e-04	2.644421e-04	7.499767e-03
0.589091      	4.807308e-04	2.642486e-04	7.504429e-03
0.589545      	4.803991e-04	2.640607e-04	7.540272e-03
0.59          	4.800674e-04	2.638851e-04	7.577642e-03
0.590455      	4.798076e-04	2.637055e-04	7.625892e-03
0.590909      	4.795491e-04	2.635249e-04	7.709816e-03
0.591364      	4.793201e-04	2.633751e-04	7.797021e-03
0.591818      	4.791171e-04	2.632414e-04	7.829900e-03
0.592273      	4.788216e-04	2.631204e-04	7.838878e-03
0.592727      	4.785000e-04	2.629853e-04	7.996662e-03
0.593182      	4.781631e-04	2.628234e-04	7.978971e-03
0.593636      	4.778434e-04	2.626832e-04	7.966242e-03
0.594091      	4.775773e-04	2.625414e-04	7.965797e-03
0.594545      	4.773022e-04	2.623602e-04	7.999260e-03
0.595         	4.770502e-04	2.621390e-04	8.017500e-03
0.595455      	4.766757e-04	2.619157e-04	8.039384e-03
0.595909      	4.762671e-04	2.616616e-04	8.050709e-03
0.596364      	4.759211e-04	2.614050e-04	8.079735e-03
0.596818      	4.756416e-04	2.611584e-04	8.097605e-03
0.597273      	4.753747e-04	2.609073e-04	8.093487e-03
0.597727      	4.750794e-04	2.606823e-04	8.102534e-03
0.598182      	4.748063e-04	2.605251e-04	8.110122e-03
0.598636      	4.745395e-04	2.603539e-04	8.143132e-03
0.599091      	4.741964e-04	2.602267e-04	8.188261e-03
0.599545      	4.737513e-04	2.600152e-04	8.236610e-03
0.6           	4.733311e-04	2.597810e-04	8.246373e-03
0.600435      	4.525106e-04	2.484255e-04	1.842605e-02
0.60087       	4.525032e-04	2.484603e-04	1.402584e-02
0.601304      	4.523731e-04	2.484581e-04	1.115981e-02
0.601739      	4.521068e-04	2.484037e-04	9.299626e-03
0.602174      	4.517954e-04	2.483167e-04	8.171742e-03
0.602609      	4.514500e-04	2.482455e-04	7.629540e-03
0.603043      	4.511002e-04	2.481646e-04	7.484548e-03
0.603478      	4.507599e-04	2.480411e-04	7.510045e-03
0.603913      	4.504968e-04	2.479009e-04	7.611235e-03
0.604348      	4.503536e-04	2.477795e-04	7.673501e-03
0.604783      	4.502837e-04	2.476690e-04	7.702457e-03
0.605217      	4.502374e-04	2.475503e-04	7.728673e-03
0.605652      	4.501894e-04	2.474275e-04	7.794347e-03
0.606087      	4.500873e-04	2.473262e-04	7.839810e-03
0.606522      	4.499656e-04	2.472376e-04	7.861538e-03
0.606957      	4.497889e-04	2.471688e-04	7.855309e-03
0.607391      	4.495803e-04	2.470991e-04	7.915174e-03
0.607826      	4.492898e-04	2.470322e-04	7.971628e-03
0.608261      	4.489869e-04	2.469626e-04	8.003316e-03
0.608696      	4.487406e-04	2.468655e-04	7.992614e-03
0.60913       	4.484386e-04	2.467261e-04	7.933801e-03
0.609565      	4.480896e-04	2.465590e-04	7.879933e-03
0.61          	4.476919e-04	2.463964e-04	7.855772e-03
0.610455      	4.675652e-04	2.573592e-04	1.981724e-02
0.610909      	4.669531e-04	2.570995e-04	1.577614e-02
0.611364      	4.665270e-04	2.568934e-04	1.309566e-02
0.611818      	4.661530e-04	2.566845e-04	1.141706e-02
0.612273      	4.658222e-04	2.565232e-04	1.040012e-02
0.612727      	4.654702e-04	2.563949e-04	9.729734e-03
0.613182      	4.651613e-04	2.562624e-04	9.375766e-03
0.613636      	4.648222e-04	2.561416e-04	9.087618e-03
0.614091      	4.644519e-04	2.560067e-04	8.831408e-03
0.614545      	4.641390e-04	2.558571e-04	8.683422e-03
0.615         	4.639059e-04	2.556855e-04	8.609504e-03
0.615455      	4.636710e-04	2.555032e-04	8.544572e-03
0.615909      	4.634498e-04	2.553250e-04	8.507172e-03
0.616364      	4.632201e-04	2.551359e-04	8.466483e-03
0.616818      	4.629588e-04	2.549541e-04	8.458050e-03
0.617273      	4.627231e-04	2.547658e-04	8.388766e-03
0.617727      	4.625071e-04	2.545714e-04	8.366622e-03
0.618182      	4.623366e-04	2.543687e-04	8.336789e-03
0.618636      	4.622273e-04	2.541844e-04	8.295384e-03
0.619091      	4.621028e-04	2.540216e-04	8.252703e-03
0.619545      	4.618997e-04	2.538548e-04	8.234438e-03
0.62          	4.615894e-04	2.536986e-04	8.223695e-03
0.620455      	4.613430e-04	2.535554e-04	8.246138e-03
0.620909      	4.610947e-04	2.534141e-04	8.255284e-03
0.621364      	4.608590e-04	2.532774e-04	8.289373e-03
0.621818      	4.606621e-04	2.531264e-04	8.310715e-03
0.622273      	4.604711e-04	2.530012e-04	8.364451e-03
0.622727      	4.602426e-04	2.528766e-04	8.405163e-03
0.623182      	4.600951e-04	2.527851e-04	8.471040e-03
0.623636      	4.599928e-04	2.527321e-04	8.525212e-03
0.624091      	4.599069e-04	2.526614e-04	8.580919e-03
0.624545      	4.598203e-04	2.525924e-04	8.639633e-03
0.625         	4.596662e-04	2.525158e-04	8.733205e-03
0.625455      	4.595155e-04	2.524263e-04	8.825088e-03
0.625909      	4.593714e-04	2.522701e-04	8.835311e-03
0.626364      	4.592576e-04	2.520851e-04	8.809314e-03
0.626818      	4.592063e-04	2.519433e-04	8.834826e-03
0.627273      	4.589376e-04	2.518445e-04	8.773394e-03
0.627727      	4.588276e-04	2.517512e-04	8.733641e-03
0.628182      	4.588703e-04	2.516983e-04	8.715182e-03
0.628636      	4.590157e-04	2.516646e-04	8.750553e-03
0.629091      	4.592065e-04	2.516221e-04	8.772805e-03
0.629545      	4.593755e-04	2.515684e-04	8.821854e-03
0.63          	4.594191e-04	2.515180e-04	8.901222e-03
0.630455      	4.595153e-04	2.514855e-04	8.939946e-03
0.630909      	4.596806e-04	2.514530e-04	8.902193e-03
0.631364      	4.598858e-04	2.514276e-04	8.745162e-03
0.631818      	4.600863e-04	2.513662e-04	8.580437e-03
0.632273      	4.601853e-04	2.512832e-04	8.401975e-03
0.632727      	4.603634e-04	2.512034e-04	8.285925e-03
0.633182      	4.604819e-04	2.510967e-04	8.235093e-03
0.633636      	4.606825e-04	2.509653e-04	8.210700e-03
0.634091      	4.610027e-04	2.508454e-04	8.208669e-03
0.634545      	4.613081e-04	2.507391e-04	8.195050e-03
0.635         	4.615650e-04	2.506381e-04	8.161731e-03
0.635455      	4.617183e-04	2.505395e-04	8.143527e-03
0.635909      	4.619079e-04	2.504528e-04	8.109901e-03
0.636364      	4.621537e-04	2.503794e-04	8.122009e-03
0.636818      	4.624147e-04	2.503007e-04	8.161222e-03
0.637273      	4.625806e-04	2.502486e-04	8.179358e-03
0.637727      	4.627596e-04	2.502176e-04	8.204052e-03
0.638182      	4.629222e-04	2.501668e-04	8.272257e-03
0.638636      	4.630572e-04	2.501046e-04	8.320984e-03
0.639091      	4.632388e-04	2.500560e-04	8.321604e-03
0.639545      	4.634116e-04	2.500154e-04	8.278657e-03
0.64          	4.635387e-04	2.499876e-04	8.211494e-03
0.640455      	4.636698e-04	2.499923e-04	8.187328e-03
0.640909      	4.637752e-04	2.499981e-04	8.275881e-03
0.641364      	4.638681e-04	2.500207e-04	8.397344e-03
0.641818      	4.639083e-04	2.500185e-04	8.381648e-03
0.642273      	4.639237e-04	2.500464e-04	8.391149e-03
0.642727      	4.639133e-04	2.499897e-04	8.261566e-03
0.643182      	4.639851e-04	2.499258e-04	8.162741e-03
0.643636      	4.640613e-04	2.498249e-04	8.085206e-03
0.644091      	4.642419e-04	2.497654e-04	7.979226e-03
0.644545      	4.643671e-04	2.497144e-04	7.896842e-03
0.645         	4.644737e-04	2.496401e-04	7.884447e-03
0.645455      	4.645420e-04	2.495302e-04	7.923130e-03
0.645909      	4.644239e-04	2.494235e-04	7.965393e-03
0.646364      	4.643408e-04	2.493245e-04	8.028886e-03
0.646818      	4.643033e-04	2.491924e-04	8.057141e-03
0.647273      	4.643476e-04	2.490521e-04	8.103139e-03
0.647727      	4.643227e-04	2.488974e-04	8.145690e-03
0.648182      	4.643162e-04	2.487464e-04	8.166746e-03
0.648636      	4.642454e-04	2.485836e-04	8.142619e-03
0.649091      	4.640980e-04	2.484429e-04	8.059300e-03
0.649545      	4.639359e-04	2.482987e-04	8.042910e-03
0.65          	4.636984e-04	2.481311e-04	8.057528e-03
0.650455      	4.635117e-04	2.479614e-04	8.081130e-03
0.650909      	4.634379e-04	2.477938e-04	8.053304e-03
0.651342      	4.413198e-04	2.359512e-04	1.826004e-02
0.651775      	4.416091e-04	2.357970e-04	1.362750e-02
0.652208      	4.417134e-04	2.356617e-04	1.071923e-02
0.652641      	4.416033e-04	2.355289e-04	8.967239e-03
0.653074      	4.413999e-04	2.353593e-04	8.008696e-03
0.653506      	4.410843e-04	2.352207e-04	7.546966e-03
0.653939      	4.408020e-04	2.350994e-04	7.474229e-03
0.654372      	4.405278e-04	2.349873e-04	7.559169e-03
0.654805      	4.403330e-04	2.348831e-04	7.686658e-03
0.655238      	4.402109e-04	2.347900e-04	7.766450e-03
0.655671      	4.400725e-04	2.346888e-04	7.825489e-03
0.656104      	4.399635e-04	2.345546e-04	7.898865e-03
0.656537      	4.398094e-04	2.344481e-04	7.959949e-03
0.65697       	4.396989e-04	2.343553e-04	8.004310e-03
0.657403      	4.394091e-04	2.342362e-04	8.019877e-03
0.657835      	4.391584e-04	2.340845e-04	8.003502e-03
0.658268      	4.388964e-04	2.339195e-04	7.970864e-03
0.658701      	4.385732e-04	2.337494e-04	7.974565e-03
0.659134      	4.381912e-04	2.335719e-04	7.938935e-03
0.659567      	4.377756e-04	2.333952e-04	7.936302e-03
