# Residuals   
# Time        	Ux            	Uy            	p             
2             	N/A	N/A
2.05          	3.023682e-04	1.110192e-04	8.514802e-03
2.05048       	3.025091e-04	1.110390e-04	8.521219e-03
2.05095       	3.027858e-04	1.110539e-04	8.482040e-03
2.05143       	3.030296e-04	1.110851e-04	8.521176e-03
2.0519        	3.032853e-04	1.111089e-04	8.529032e-03
2.05238       	3.036312e-04	1.111484e-04	8.543863e-03
2.05286       	3.039273e-04	1.111958e-04	8.591746e-03
2.05333       	3.041440e-04	1.112485e-04	8.644855e-03
2.05381       	3.043018e-04	1.112906e-04	8.709025e-03
2.05429       	3.044766e-04	1.113354e-04	8.779495e-03
2.05476       	3.045706e-04	1.113788e-04	8.869015e-03
2.05524       	3.046150e-04	1.114283e-04	8.964128e-03
2.05571       	3.046947e-04	1.114655e-04	8.967507e-03
2.05619       	3.050744e-04	1.114834e-04	8.963580e-03
2.05667       	3.056242e-04	1.115298e-04	8.967125e-03
2.05714       	3.061796e-04	1.115937e-04	8.968058e-03
2.05762       	3.067209e-04	1.116289e-04	9.011462e-03
2.0581        	3.072311e-04	1.116339e-04	9.029836e-03
2.05857       	3.076240e-04	1.116259e-04	9.058883e-03
2.05905       	3.078990e-04	1.116068e-04	9.062060e-03
2.05952       	3.081084e-04	1.115504e-04	9.045853e-03
2.06          	3.083323e-04	1.115005e-04	9.046128e-03
2.06048       	3.090002e-04	1.114982e-04	9.052667e-03
2.06095       	3.095117e-04	1.115173e-04	9.010765e-03
2.06143       	3.099884e-04	1.115545e-04	9.018373e-03
2.0619        	3.103210e-04	1.115823e-04	9.055070e-03
2.06238       	3.105086e-04	1.115889e-04	9.170456e-03
2.06286       	3.105347e-04	1.115848e-04	9.352130e-03
2.06333       	3.106212e-04	1.115660e-04	9.548598e-03
2.06381       	3.108551e-04	1.115675e-04	9.673348e-03
2.06429       	3.112320e-04	1.115621e-04	9.733381e-03
2.06476       	3.115099e-04	1.115549e-04	9.816282e-03
2.06524       	3.118012e-04	1.115661e-04	1.000313e-02
2.06571       	3.123452e-04	1.115705e-04	1.002403e-02
2.06619       	3.127744e-04	1.115444e-04	9.939254e-03
2.06667       	3.131790e-04	1.114922e-04	9.868030e-03
2.06714       	3.137938e-04	1.114546e-04	9.824599e-03
2.06762       	3.144146e-04	1.114372e-04	9.890150e-03
2.0681        	3.149971e-04	1.114203e-04	9.838181e-03
2.06857       	3.154607e-04	1.114145e-04	9.929017e-03
2.06905       	3.157549e-04	1.114071e-04	1.001081e-02
2.06952       	3.159318e-04	1.113984e-04	1.008622e-02
2.07          	3.158881e-04	1.113755e-04	1.011829e-02
2.07048       	3.158260e-04	1.113751e-04	1.008133e-02
2.07095       	3.158962e-04	1.113898e-04	1.003900e-02
2.07143       	3.158956e-04	1.113832e-04	9.965210e-03
2.0719        	3.158918e-04	1.113575e-04	9.893500e-03
2.07238       	3.159530e-04	1.113597e-04	9.936642e-03
2.07286       	3.161278e-04	1.113781e-04	9.831764e-03
2.07333       	3.164484e-04	1.114169e-04	9.807859e-03
2.07381       	3.167042e-04	1.114518e-04	9.782708e-03
2.07429       	3.169613e-04	1.114786e-04	9.755483e-03
2.07476       	3.171737e-04	1.114762e-04	9.755821e-03
2.07524       	3.175770e-04	1.114812e-04	9.735326e-03
2.07571       	3.179692e-04	1.114780e-04	9.711425e-03
2.07619       	3.182355e-04	1.114770e-04	9.679631e-03
2.07667       	3.183654e-04	1.114769e-04	9.678730e-03
2.07714       	3.184111e-04	1.115039e-04	9.658086e-03
2.07762       	3.184176e-04	1.115212e-04	9.643742e-03
2.0781        	3.184747e-04	1.115398e-04	9.618775e-03
2.07857       	3.186416e-04	1.115522e-04	9.586856e-03
2.07905       	3.187937e-04	1.115606e-04	9.606091e-03
2.07952       	3.189965e-04	1.115632e-04	9.622115e-03
2.08          	3.191962e-04	1.115943e-04	9.639003e-03
2.08048       	3.194061e-04	1.115916e-04	9.580223e-03
2.08095       	3.196441e-04	1.115976e-04	9.553661e-03
2.08143       	3.199707e-04	1.116137e-04	9.545231e-03
2.0819        	3.202710e-04	1.116301e-04	9.536409e-03
2.08238       	3.205392e-04	1.116421e-04	9.529346e-03
2.08286       	3.209177e-04	1.116529e-04	9.531261e-03
2.08333       	3.213099e-04	1.116723e-04	9.561491e-03
2.08381       	3.215487e-04	1.116901e-04	9.585450e-03
2.08429       	3.217513e-04	1.117098e-04	9.609021e-03
2.08476       	3.221045e-04	1.117420e-04	9.603934e-03
2.08524       	3.226084e-04	1.117634e-04	9.506989e-03
2.08571       	3.231703e-04	1.117763e-04	9.387951e-03
2.08619       	3.236979e-04	1.118033e-04	9.351466e-03
2.08667       	3.243009e-04	1.118164e-04	9.353843e-03
2.08714       	3.249245e-04	1.118232e-04	9.355701e-03
2.08762       	3.255354e-04	1.118345e-04	9.338703e-03
2.0881        	3.261934e-04	1.118720e-04	9.371484e-03
2.08857       	3.268492e-04	1.118983e-04	9.407771e-03
2.08905       	3.274534e-04	1.119197e-04	9.478183e-03
2.08952       	3.279220e-04	1.119390e-04	9.530399e-03
2.09          	3.282863e-04	1.119501e-04	9.580695e-03
2.09048       	3.286753e-04	1.119525e-04	9.638415e-03
2.09095       	3.289905e-04	1.119611e-04	9.598113e-03
2.09143       	3.293548e-04	1.119589e-04	9.625014e-03
2.0919        	3.297444e-04	1.119622e-04	9.742308e-03
2.09238       	3.300069e-04	1.119600e-04	9.745663e-03
2.09286       	3.304051e-04	1.119835e-04	9.765099e-03
2.09333       	3.308537e-04	1.119912e-04	9.724549e-03
2.09381       	3.312473e-04	1.119896e-04	9.722799e-03
2.09429       	3.316315e-04	1.119979e-04	9.649478e-03
2.09476       	3.320202e-04	1.120177e-04	9.623683e-03
2.09524       	3.323615e-04	1.120470e-04	9.651378e-03
2.09571       	3.327278e-04	1.120656e-04	9.687149e-03
2.09619       	3.331839e-04	1.121029e-04	9.651850e-03
2.09667       	3.336762e-04	1.121378e-04	9.588486e-03
2.09714       	3.342557e-04	1.121538e-04	9.524989e-03
2.09762       	3.348290e-04	1.121913e-04	9.475469e-03
2.0981        	3.353702e-04	1.122098e-04	9.405482e-03
2.09857       	3.359156e-04	1.122257e-04	9.352902e-03
2.09905       	3.364170e-04	1.122349e-04	9.365342e-03
2.09952       	3.369157e-04	1.122499e-04	9.330573e-03
2.1           	3.374069e-04	1.122775e-04	9.242858e-03
2.10048       	3.378444e-04	1.122936e-04	9.102296e-03
2.10095       	3.382963e-04	1.122933e-04	8.937488e-03
2.10143       	3.387169e-04	1.122790e-04	8.941580e-03
2.1019        	3.391542e-04	1.122605e-04	8.984203e-03
2.10238       	3.395937e-04	1.122472e-04	8.978545e-03
2.10286       	3.400346e-04	1.122429e-04	8.945360e-03
2.10333       	3.404854e-04	1.122562e-04	8.880818e-03
2.10381       	3.410050e-04	1.122755e-04	8.845775e-03
2.10429       	3.414738e-04	1.122990e-04	8.862971e-03
2.10476       	3.419074e-04	1.123019e-04	8.711745e-03
2.10524       	3.423687e-04	1.123044e-04	8.598919e-03
2.10571       	3.428277e-04	1.123200e-04	8.537993e-03
2.10619       	3.433014e-04	1.123470e-04	8.470648e-03
2.10667       	3.437782e-04	1.123802e-04	8.428942e-03
2.10714       	3.442445e-04	1.124087e-04	8.416734e-03
2.10762       	3.447030e-04	1.124400e-04	8.372439e-03
2.1081        	3.451828e-04	1.124666e-04	8.155824e-03
2.10857       	3.457237e-04	1.125008e-04	8.200007e-03
2.10905       	3.462915e-04	1.125223e-04	8.255210e-03
2.10952       	3.468726e-04	1.125625e-04	8.403960e-03
2.11          	3.474496e-04	1.126191e-04	8.329268e-03
2.11048       	3.480543e-04	1.126848e-04	8.376470e-03
2.11095       	3.487104e-04	1.127510e-04	8.346367e-03
2.11143       	3.493249e-04	1.128088e-04	8.336497e-03
2.1119        	3.498684e-04	1.128766e-04	8.364041e-03
2.11238       	3.504259e-04	1.129402e-04	8.396968e-03
2.11286       	3.509806e-04	1.130077e-04	8.472279e-03
2.11333       	3.515683e-04	1.130508e-04	8.622336e-03
2.11381       	3.521658e-04	1.130956e-04	8.926683e-03
2.11429       	3.526535e-04	1.131288e-04	8.725881e-03
2.11476       	3.531705e-04	1.131515e-04	8.618505e-03
2.11524       	3.537172e-04	1.131674e-04	8.588068e-03
2.11571       	3.542738e-04	1.131892e-04	8.566659e-03
2.11619       	3.547841e-04	1.132114e-04	8.543602e-03
2.11667       	3.552762e-04	1.132354e-04	8.471287e-03
2.11714       	3.557949e-04	1.132676e-04	8.494754e-03
2.11762       	3.563071e-04	1.132992e-04	8.429870e-03
2.1181        	3.568123e-04	1.133210e-04	8.571559e-03
2.11857       	3.573046e-04	1.133445e-04	8.620215e-03
2.11905       	3.577328e-04	1.133710e-04	8.660859e-03
2.11952       	3.581264e-04	1.134187e-04	8.668025e-03
2.12          	3.583742e-04	1.134638e-04	8.773139e-03
2.12048       	3.586544e-04	1.135029e-04	8.744634e-03
2.12095       	3.590077e-04	1.135415e-04	8.700771e-03
2.12143       	3.593227e-04	1.135734e-04	8.620145e-03
2.1219        	3.596718e-04	1.136077e-04	8.591692e-03
2.12238       	3.600658e-04	1.136420e-04	8.563592e-03
2.12286       	3.605853e-04	1.136701e-04	8.507620e-03
2.12333       	3.611182e-04	1.137133e-04	8.474665e-03
2.12381       	3.616695e-04	1.137667e-04	8.521919e-03
2.12429       	3.622579e-04	1.138241e-04	8.768811e-03
2.12476       	3.628412e-04	1.138757e-04	8.592240e-03
2.12524       	3.633602e-04	1.139219e-04	8.558359e-03
2.12571       	3.637915e-04	1.139570e-04	8.516359e-03
2.12619       	3.642080e-04	1.139759e-04	8.510940e-03
2.12667       	3.645904e-04	1.140012e-04	8.511702e-03
2.12714       	3.648839e-04	1.140408e-04	8.552674e-03
2.12762       	3.652058e-04	1.140780e-04	8.604330e-03
2.1281        	3.655169e-04	1.141217e-04	8.652550e-03
2.12857       	3.658528e-04	1.141644e-04	8.629057e-03
2.12905       	3.661856e-04	1.142035e-04	8.695101e-03
2.12952       	3.664819e-04	1.142536e-04	8.675731e-03
2.13          	3.667635e-04	1.143045e-04	8.759518e-03
2.13048       	3.670509e-04	1.143556e-04	8.761316e-03
2.13095       	3.673014e-04	1.143981e-04	8.569661e-03
2.13143       	3.675703e-04	1.144444e-04	8.512492e-03
2.1319        	3.679330e-04	1.145016e-04	8.527572e-03
2.13238       	3.683355e-04	1.145521e-04	8.456542e-03
2.13286       	3.687713e-04	1.145972e-04	8.571081e-03
2.13333       	3.691878e-04	1.146410e-04	8.702323e-03
2.13381       	3.695321e-04	1.146736e-04	8.722285e-03
2.13429       	3.698638e-04	1.147173e-04	8.734601e-03
2.13476       	3.701754e-04	1.147523e-04	8.670023e-03
2.13524       	3.705053e-04	1.147954e-04	8.580952e-03
2.13571       	3.708214e-04	1.148240e-04	8.495124e-03
2.13619       	3.710809e-04	1.148503e-04	8.393454e-03
2.13667       	3.713184e-04	1.148616e-04	8.623689e-03
2.13714       	3.715413e-04	1.148441e-04	8.523340e-03
2.13762       	3.717285e-04	1.148306e-04	8.589082e-03
2.1381        	3.718376e-04	1.148248e-04	8.590558e-03
2.13857       	3.719845e-04	1.148382e-04	8.507744e-03
2.13905       	3.721772e-04	1.148809e-04	8.422834e-03
2.13952       	3.723638e-04	1.149230e-04	8.474015e-03
2.14          	3.725745e-04	1.149624e-04	8.410976e-03
2.14048       	3.727809e-04	1.150013e-04	8.408729e-03
2.14095       	3.729524e-04	1.150463e-04	8.425710e-03
2.14143       	3.731618e-04	1.150983e-04	8.477165e-03
2.1419        	3.733701e-04	1.151617e-04	8.557199e-03
2.14238       	3.734107e-04	1.152057e-04	8.601748e-03
2.14286       	3.735106e-04	1.152523e-04	8.778955e-03
2.14333       	3.736217e-04	1.152786e-04	8.873861e-03
2.14381       	3.737044e-04	1.152981e-04	8.682164e-03
2.14429       	3.737565e-04	1.153202e-04	8.559066e-03
2.14476       	3.739084e-04	1.153555e-04	8.469021e-03
2.14524       	3.740961e-04	1.153862e-04	8.626903e-03
2.14571       	3.742179e-04	1.154158e-04	8.636191e-03
2.14619       	3.742520e-04	1.154366e-04	8.728441e-03
2.14667       	3.743548e-04	1.154667e-04	8.802942e-03
2.14714       	3.744372e-04	1.154876e-04	8.823646e-03
2.14762       	3.744520e-04	1.154868e-04	8.772752e-03
2.1481        	3.744489e-04	1.154944e-04	8.902243e-03
2.14857       	3.744823e-04	1.154840e-04	8.943749e-03
2.14905       	3.745045e-04	1.154746e-04	8.965319e-03
2.14952       	3.743134e-04	1.154623e-04	8.934020e-03
2.15          	3.741071e-04	1.154538e-04	8.951509e-03
2.15048       	3.739004e-04	1.154407e-04	8.857222e-03
2.15095       	3.736866e-04	1.154268e-04	8.844644e-03
2.15143       	3.736707e-04	1.154247e-04	8.954054e-03
2.1519        	3.735976e-04	1.154307e-04	8.910778e-03
2.15238       	3.734957e-04	1.154513e-04	9.014055e-03
2.15286       	3.734101e-04	1.154696e-04	9.120318e-03
2.15333       	3.733247e-04	1.154853e-04	9.166207e-03
2.15381       	3.733318e-04	1.155163e-04	9.153771e-03
2.15429       	3.733727e-04	1.155509e-04	9.203671e-03
2.15476       	3.732795e-04	1.155723e-04	9.179017e-03
2.15524       	3.732384e-04	1.155752e-04	9.131874e-03
2.15571       	3.732150e-04	1.155855e-04	9.049485e-03
2.15619       	3.731771e-04	1.156040e-04	8.903914e-03
2.15667       	3.731411e-04	1.156290e-04	8.838662e-03
2.15714       	3.731264e-04	1.156620e-04	8.812901e-03
2.15762       	3.730684e-04	1.156845e-04	8.844591e-03
2.1581        	3.730525e-04	1.157287e-04	8.963482e-03
2.15857       	3.730952e-04	1.157750e-04	9.023368e-03
2.15905       	3.730947e-04	1.157935e-04	9.240427e-03
2.15952       	3.730788e-04	1.157669e-04	9.200468e-03
2.16          	3.730330e-04	1.157523e-04	9.230022e-03
2.16048       	3.729654e-04	1.157355e-04	9.138378e-03
2.16095       	3.728809e-04	1.157307e-04	9.289337e-03
2.16143       	3.727750e-04	1.157250e-04	9.265511e-03
2.1619        	3.726384e-04	1.157196e-04	9.163189e-03
2.16238       	3.724849e-04	1.157004e-04	9.110885e-03
2.16286       	3.723184e-04	1.156748e-04	9.233080e-03
2.16333       	3.721105e-04	1.156415e-04	9.266828e-03
2.16381       	3.719314e-04	1.156122e-04	9.321475e-03
2.16429       	3.717472e-04	1.155756e-04	9.397371e-03
2.16476       	3.715992e-04	1.155451e-04	9.404233e-03
2.16524       	3.714464e-04	1.155093e-04	9.359665e-03
2.16571       	3.713206e-04	1.154742e-04	9.301198e-03
2.16619       	3.712087e-04	1.154451e-04	9.302797e-03
2.16667       	3.709915e-04	1.154151e-04	9.351679e-03
2.16714       	3.707842e-04	1.153969e-04	9.289739e-03
2.16762       	3.706612e-04	1.153753e-04	9.277518e-03
2.1681        	3.706231e-04	1.153500e-04	9.335399e-03
2.16857       	3.706105e-04	1.153270e-04	9.480780e-03
2.16905       	3.705891e-04	1.153108e-04	9.531356e-03
2.16952       	3.705229e-04	1.153095e-04	9.500760e-03
2.17          	3.704005e-04	1.153060e-04	9.460915e-03
2.17048       	3.702712e-04	1.152977e-04	9.462309e-03
2.17095       	3.702037e-04	1.152873e-04	9.449418e-03
2.17143       	3.701519e-04	1.152878e-04	9.590169e-03
2.1719        	3.700294e-04	1.153013e-04	9.517322e-03
2.17238       	3.697433e-04	1.152975e-04	9.545217e-03
2.17286       	3.694714e-04	1.152930e-04	9.613870e-03
2.17333       	3.693226e-04	1.152984e-04	9.707563e-03
2.17381       	3.691846e-04	1.153161e-04	9.727741e-03
2.17429       	3.690569e-04	1.153492e-04	9.760844e-03
2.17476       	3.689125e-04	1.153701e-04	9.578067e-03
2.17524       	3.687392e-04	1.153910e-04	9.540817e-03
2.17571       	3.684661e-04	1.153627e-04	9.529351e-03
2.17619       	3.681523e-04	1.153165e-04	9.498649e-03
2.17667       	3.678646e-04	1.152508e-04	9.477134e-03
2.17714       	3.675985e-04	1.151798e-04	9.385972e-03
2.17762       	3.673245e-04	1.151204e-04	9.551467e-03
2.1781        	3.670665e-04	1.150782e-04	9.562938e-03
2.17857       	3.669686e-04	1.150417e-04	9.659039e-03
2.17905       	3.669121e-04	1.150270e-04	9.578569e-03
2.17952       	3.667961e-04	1.150314e-04	9.482959e-03
2.18          	3.666160e-04	1.150252e-04	9.629423e-03
2.18048       	3.664112e-04	1.149983e-04	9.812423e-03
2.18095       	3.661834e-04	1.149533e-04	9.814252e-03
2.18143       	3.659060e-04	1.149183e-04	9.960385e-03
2.1819        	3.656345e-04	1.148951e-04	9.844673e-03
2.18238       	3.654135e-04	1.148512e-04	9.684663e-03
2.18286       	3.652363e-04	1.147839e-04	9.645604e-03
2.18333       	3.650793e-04	1.147247e-04	9.587678e-03
2.18381       	3.648924e-04	1.146860e-04	9.531478e-03
2.18429       	3.646919e-04	1.146748e-04	9.567805e-03
2.18476       	3.644580e-04	1.146589e-04	9.635501e-03
2.18524       	3.642534e-04	1.146277e-04	9.723217e-03
2.18571       	3.641234e-04	1.145929e-04	9.737132e-03
2.18619       	3.640124e-04	1.145640e-04	9.793910e-03
2.18667       	3.639005e-04	1.145345e-04	9.858403e-03
2.18714       	3.637381e-04	1.145130e-04	9.915673e-03
2.18762       	3.636617e-04	1.144907e-04	9.954501e-03
2.1881        	3.635347e-04	1.144733e-04	9.926794e-03
2.18857       	3.632676e-04	1.144519e-04	9.819296e-03
2.18905       	3.629552e-04	1.144328e-04	9.795624e-03
2.18952       	3.626320e-04	1.144242e-04	9.780689e-03
2.19          	3.623515e-04	1.144053e-04	9.666693e-03
2.19048       	3.621378e-04	1.143738e-04	9.720833e-03
2.19095       	3.618426e-04	1.143194e-04	9.699325e-03
2.19143       	3.614889e-04	1.142510e-04	9.797737e-03
2.1919        	3.611051e-04	1.141746e-04	9.821154e-03
2.19238       	3.606238e-04	1.140940e-04	9.763701e-03
2.19286       	3.601183e-04	1.140308e-04	9.765153e-03
2.19333       	3.597072e-04	1.139627e-04	9.873970e-03
2.19381       	3.593605e-04	1.138755e-04	9.801186e-03
2.19429       	3.590775e-04	1.137982e-04	9.640657e-03
2.19476       	3.588754e-04	1.137163e-04	9.451475e-03
2.19524       	3.587141e-04	1.136518e-04	9.334286e-03
2.19571       	3.585776e-04	1.135910e-04	9.367715e-03
2.19619       	3.584912e-04	1.135389e-04	9.509003e-03
2.19667       	3.584822e-04	1.135157e-04	9.632496e-03
2.19714       	3.584122e-04	1.135047e-04	9.694536e-03
2.19762       	3.582322e-04	1.134958e-04	9.656732e-03
2.1981        	3.580062e-04	1.134652e-04	9.763390e-03
2.19857       	3.578214e-04	1.134370e-04	9.776786e-03
2.19905       	3.576487e-04	1.134112e-04	9.699238e-03
2.19952       	3.574568e-04	1.133767e-04	9.794546e-03
2.2           	3.572514e-04	1.133378e-04	9.815871e-03
2.20048       	3.570018e-04	1.133185e-04	9.871302e-03
2.20095       	3.567727e-04	1.132952e-04	9.837521e-03
2.20143       	3.565895e-04	1.132852e-04	9.909940e-03
2.2019        	3.563616e-04	1.132856e-04	9.890932e-03
2.20238       	3.561306e-04	1.132828e-04	9.942273e-03
2.20286       	3.559279e-04	1.132577e-04	9.928806e-03
2.20333       	3.556996e-04	1.132190e-04	9.958351e-03
2.20381       	3.554550e-04	1.131815e-04	9.944392e-03
2.20429       	3.551637e-04	1.131389e-04	9.818931e-03
2.20476       	3.548463e-04	1.130994e-04	9.818723e-03
2.20524       	3.545372e-04	1.130610e-04	9.802547e-03
2.20571       	3.542671e-04	1.130345e-04	9.883332e-03
2.20619       	3.540014e-04	1.130062e-04	9.951352e-03
2.20667       	3.537671e-04	1.129820e-04	9.981164e-03
2.20714       	3.535162e-04	1.129429e-04	9.872512e-03
2.20762       	3.532148e-04	1.129035e-04	9.898336e-03
2.2081        	3.528239e-04	1.128567e-04	9.861933e-03
2.20857       	3.524254e-04	1.128121e-04	1.017795e-02
2.20905       	3.519866e-04	1.127481e-04	1.022227e-02
2.20952       	3.514809e-04	1.126761e-04	1.023404e-02
2.21          	3.510165e-04	1.125985e-04	1.021136e-02
2.21048       	3.504531e-04	1.125052e-04	1.004722e-02
2.21095       	3.498578e-04	1.124223e-04	9.935127e-03
2.21143       	3.493290e-04	1.123445e-04	9.983786e-03
2.2119        	3.487419e-04	1.122731e-04	9.928437e-03
2.21238       	3.481794e-04	1.122026e-04	9.977638e-03
2.21286       	3.476548e-04	1.121322e-04	1.010952e-02
2.21333       	3.471822e-04	1.120625e-04	1.009877e-02
2.21381       	3.467229e-04	1.120070e-04	9.955739e-03
2.21429       	3.463356e-04	1.119660e-04	9.881421e-03
2.21476       	3.460015e-04	1.119241e-04	9.957430e-03
2.21524       	3.457537e-04	1.118723e-04	9.932947e-03
2.21571       	3.454545e-04	1.118241e-04	9.806447e-03
2.21619       	3.451229e-04	1.117784e-04	9.727634e-03
2.21667       	3.447604e-04	1.117378e-04	9.744294e-03
2.21714       	3.443287e-04	1.116998e-04	9.900754e-03
2.21762       	3.439028e-04	1.116748e-04	9.854252e-03
2.2181        	3.433904e-04	1.116389e-04	9.721732e-03
2.21857       	3.428639e-04	1.115966e-04	9.746495e-03
2.21905       	3.422645e-04	1.115289e-04	9.727814e-03
2.21952       	3.416617e-04	1.114626e-04	9.739625e-03
2.22          	3.410836e-04	1.113839e-04	9.790832e-03
2.22048       	3.405520e-04	1.112997e-04	9.747209e-03
2.22095       	3.399712e-04	1.112141e-04	9.655251e-03
